event,date,fighter1,fighter2,f1_open,f2_open,f1_close,f2_close,f1_odds,f2_odds,f1_open_ts,f2_open_ts,f1_close_ts,f2_close_ts,f1_history_points,f2_history_points,f1_books,f2_books,matchup_id,source_url
UFC 327,,Azamat Murzakanov,Paulo Costa,-230,190,-161,188,-161,188,2026-03-29T21:50:25+00:00,2026-03-29T21:50:25+00:00,2026-04-12T03:22:32+00:00,2026-04-12T03:22:32+00:00,257,257,6,6,42659,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Carlos Ulberg,Jiri Prochazka,-170,145,-128,362,-128,362,2026-02-28T14:40:06+00:00,2026-02-28T14:40:06+00:00,2026-04-12T03:52:31+00:00,2026-04-12T03:52:31+00:00,303,303,6,6,41921,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Curtis Blaydes,Josh Hokit,-160,140,189,-127,189,-127,2026-03-27T19:06:07+00:00,2026-03-27T19:06:07+00:00,2026-04-12T02:50:31+00:00,2026-04-12T02:50:31+00:00,286,286,7,7,42657,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Dominick Reyes,Johnny Walker,-150,130,-164,142,-164,142,2026-03-27T19:06:07+00:00,2026-03-27T19:06:07+00:00,2026-04-12T02:12:32+00:00,2026-04-12T02:12:32+00:00,249,249,7,7,42656,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Cub Swanson,Nate Landwehr,135,-155,-141,142,-141,142,2026-03-27T19:08:06+00:00,2026-03-27T19:08:06+00:00,2026-04-12T01:28:31+00:00,2026-04-12T01:28:31+00:00,410,410,7,7,42661,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Aaron Pico,Patricio Freire,-210,180,-309,831,-309,831,2026-03-27T19:06:07+00:00,2026-03-27T19:06:07+00:00,2026-04-12T00:58:32+00:00,2026-04-12T00:58:32+00:00,197,197,5,5,42660,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Kevin Holland,Randy Brown,109,-129,-141,468,-141,468,2026-03-27T19:08:06+00:00,2026-03-27T19:08:06+00:00,2026-04-12T00:30:32+00:00,2026-04-12T00:30:32+00:00,309,309,6,6,42663,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Esteban Ribovics,Mateusz Gamrot,165,-190,337,-264,337,-264,2026-03-27T19:08:06+00:00,2026-03-27T19:08:06+00:00,2026-04-11T23:46:32+00:00,2026-04-11T23:46:32+00:00,195,195,6,6,42662,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Lupita Godinez,Tatiana Suarez,190,-225,192,-182,192,-182,2026-03-27T19:06:07+00:00,2026-03-27T19:06:07+00:00,2026-04-11T23:18:32+00:00,2026-04-11T23:18:32+00:00,243,243,7,7,42658,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Chris Padilla,Marquel Mederos,-150,130,-186,690,-186,690,2026-04-02T20:54:06+00:00,2026-04-02T20:54:06+00:00,2026-04-11T22:58:32+00:00,2026-04-11T22:58:32+00:00,390,390,6,6,42726,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Kelvin Gastelum,Vicente Luque,-200,170,-233,201,-233,201,2026-03-27T19:08:06+00:00,2026-03-27T19:08:06+00:00,2026-04-11T22:20:31+00:00,2026-04-11T22:20:31+00:00,174,174,6,6,42664,https://www.bestfightodds.com/events/ufc-327-4074
UFC 327,,Charles Radtke,Francisco Prado,-250,210,-185,341,-185,341,2026-04-02T20:54:06+00:00,2026-04-02T20:54:06+00:00,2026-04-11T22:02:32+00:00,2026-04-11T22:02:32+00:00,265,265,6,7,42727,https://www.bestfightodds.com/events/ufc-327-4074
UFC 326,2026-03-07,Jesus Aguilar,Sumudaerji Sumudaerji,185,-215,147,-177,147,-177,2026-02-12T17:24:03+00:00,2026-02-12T17:24:03+00:00,2026-03-07T23:38:24+00:00,2026-03-07T23:38:24+00:00,80,80,5,5,41741,https://www.bestfightodds.com/events/ufc-326-4065
UFC 326,2026-03-07,Diyar Nurgozhay,Rafael Tobias,250,-300,146,-179,146,-179,2026-02-12T17:22:03+00:00,2026-02-12T17:22:03+00:00,2026-03-07T23:10:24+00:00,2026-03-07T23:10:24+00:00,69,69,5,5,41739,https://www.bestfightodds.com/events/ufc-326-4065
UFC 326,2026-03-07,Luke Fernandez,Rodolfo Bellato,-125,105,-231,187,-231,187,2026-02-12T17:24:03+00:00,2026-02-12T17:24:03+00:00,2026-03-07T22:42:05+00:00,2026-03-07T22:42:05+00:00,43,43,5,5,41744,https://www.bestfightodds.com/events/ufc-326-4065
UFC Fight Night: UFC Fight Night 206,2022-04-16,Belal Muhammad,Vicente Luque,180,-210,153,-182,153,-182,2022-03-24T03:30:11+00:00,2022-03-24T03:30:11+00:00,2022-04-17T03:28:28+00:00,2022-04-17T03:28:28+00:00,160,160,7,7,25893,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Caio Borralho,Gadzhi Omargadzhiev,130,-150,103,-125,103,-125,2022-03-24T03:32:10+00:00,2022-03-24T03:32:10+00:00,2022-04-17T02:46:28+00:00,2022-04-17T02:46:28+00:00,137,137,7,7,25856,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Andre Fialho,Miguel Baeza,120,-140,145,-175,145,-175,2022-03-24T03:32:10+00:00,2022-03-24T03:32:10+00:00,2022-04-17T02:24:28+00:00,2022-04-17T02:24:28+00:00,114,114,7,7,26599,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Mayra Bueno Silva,Yanan Wu,-110,-110,-523,382,-523,382,2022-03-24T03:30:11+00:00,2022-03-24T03:30:11+00:00,2022-04-17T01:52:28+00:00,2022-04-17T01:52:28+00:00,146,146,7,7,26122,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Pat Sabatini,T.J. Laramie,-240,205,-560,403,-560,403,2022-03-24T03:30:11+00:00,2022-03-24T03:30:11+00:00,2022-04-17T01:22:30+00:00,2022-04-17T01:22:30+00:00,151,151,7,7,26510,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Chris Barnett,Martin Buday,120,-140,228,-283,228,-283,2022-03-24T03:30:11+00:00,2022-03-24T03:30:11+00:00,2022-04-16T22:46:29+00:00,2022-04-16T22:46:29+00:00,192,192,7,7,25847,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Ange Loosa,Mounir Lazzez,210,-250,236,-225,236,-225,2022-04-12T18:36:12+00:00,2022-04-12T18:36:12+00:00,2022-04-17T01:04:33+00:00,2022-04-17T01:04:33+00:00,113,113,7,6,26824,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Devin Clark,William Knight,-150,130,-176,146,-176,146,2022-04-01T23:56:09+00:00,2022-04-01T23:56:09+00:00,2022-04-17T00:15:30+00:00,2022-04-17T00:15:30+00:00,76,76,7,7,26748,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Lina Akhtar Lansberg,Pannie Kianzad,250,-300,359,-480,359,-480,2022-03-24T03:32:10+00:00,2022-03-24T03:32:10+00:00,2022-04-16T23:48:29+00:00,2022-04-16T23:48:29+00:00,117,117,7,7,25905,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Brandon Jenkins,Drakkar Klose,220,-260,443,-631,443,-631,2022-03-24T03:32:10+00:00,2022-03-24T03:32:10+00:00,2022-04-16T23:32:29+00:00,2022-04-16T23:32:29+00:00,150,150,7,7,25803,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Jesse Ronson,Rafa Garcia,140,-160,-138,116,-138,116,2022-03-24T03:30:11+00:00,2022-03-24T03:30:11+00:00,2022-04-17T00:00:24+00:00,2022-04-17T00:00:24+00:00,156,156,7,7,25814,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Jordan Leavitt,Trey Ogden.,-155,135,117,-142,117,-142,2022-03-29T00:18:07+00:00,2022-03-29T00:18:07+00:00,2022-04-17T00:00:24+00:00,2022-04-17T00:00:24+00:00,120,120,7,7,26635,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Elizeu Zaleski Dos Santos,Mounir Lazzez,-225,190,-190,155,-190,155,2022-03-27T17:12:22+00:00,2022-03-27T17:12:22+00:00,2022-04-10T23:22:25+00:00,2022-04-10T23:22:25+00:00,3,3,1,1,26080,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Jordan Leavitt,Victor Martinez,-145,120,-145,120,-145,120,2022-03-27T17:14:23+00:00,2022-03-27T17:14:23+00:00,2022-03-27T17:14:23+00:00,2022-03-27T17:14:23+00:00,1,1,1,1,26142,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Istela Nunes,Sam Hughes,-210,180,-241,196,-241,196,2022-03-24T03:30:11+00:00,2022-03-24T03:30:11+00:00,2022-04-16T21:47:29+00:00,2022-04-16T21:47:29+00:00,91,91,7,7,26598,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC Fight Night: UFC Fight Night 206,2022-04-16,Heili Alateng,Kevin Croom,-140,120,-178,149,-178,149,2022-03-24T03:32:10+00:00,2022-03-24T03:32:10+00:00,2022-04-16T21:33:29+00:00,2022-04-16T21:33:29+00:00,81,81,7,7,26461,https://www.bestfightodds.com/events/ufc-fight-night-ufc-fight-night-206-2412
UFC 324,2026-01-24,Denzel Freeman,Josh Hokit,180,-210,209,-260,209,-260,2025-12-22T12:00:02+00:00,2025-12-22T12:00:02+00:00,2026-01-24T23:36:06+00:00,2026-01-24T23:36:06+00:00,68,68,6,6,41210,https://www.bestfightodds.com/events/ufc-324-3973
UFC 324,2026-01-24,Alexander Hernandez,Michael Johnson,-215,164,-114,-106,-114,-106,2025-12-23T21:06:31+00:00,2025-12-23T21:06:31+00:00,2026-01-24T19:52:22+00:00,2026-01-24T19:52:22+00:00,63,63,5,5,41200,https://www.bestfightodds.com/events/ufc-324-3973
UFC 324,2026-01-24,Adam Fugitt,Ty Miller,250,-300,368,-487,368,-487,2025-12-28T03:30:02+00:00,2025-12-28T03:30:02+00:00,2026-01-24T23:01:30+00:00,2026-01-24T23:01:30+00:00,77,77,6,6,41238,https://www.bestfightodds.com/events/ufc-324-3973
UFC 323,2025-12-06,Antonio Trocoli,Mansur Abdul-Malik,550,-800,819,-1464,819,-1464,2025-11-24T03:10:02+00:00,2025-11-24T03:10:02+00:00,2025-12-06T23:28:23+00:00,2025-12-06T23:28:23+00:00,31,31,6,6,40844,https://www.bestfightodds.com/events/ufc-323-3951
UFC 323,2025-12-06,Mairon Santos,Muhammad Naimov,-150,130,-241,198,-241,198,2025-11-18T22:58:07+00:00,2025-11-18T22:58:07+00:00,2025-12-06T22:56:35+00:00,2025-12-06T22:56:35+00:00,53,53,6,6,40729,https://www.bestfightodds.com/events/ufc-323-3951
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Arman Tsarukyan,Mateusz Gamrot,-140,120,-256,208,-256,208,2022-06-08T00:42:14+00:00,2022-06-08T00:42:14+00:00,2022-06-26T04:42:28+00:00,2022-06-26T04:42:28+00:00,152,152,7,7,27176,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Neil Magny,Shavkat Rakhmonov,235,-275,372,-503,372,-503,2022-06-08T00:42:14+00:00,2022-06-08T00:42:14+00:00,2022-06-26T04:10:28+00:00,2022-06-26T04:10:28+00:00,139,139,7,7,26835,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Alan Baudot,Josh Parisian,-115,-105,105,-126,105,-126,2022-06-08T00:42:14+00:00,2022-06-08T00:42:14+00:00,2022-06-26T03:41:28+00:00,2022-06-26T03:41:28+00:00,108,108,7,7,27175,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Christos Giagos,Thiago Moises,250,-300,200,-248,200,-248,2022-06-08T00:42:14+00:00,2022-06-08T00:42:14+00:00,2022-06-26T03:21:29+00:00,2022-06-26T03:21:29+00:00,102,102,7,7,27431,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Nate Maness,Umar Nurmagomedov,375,-500,652,-1066,652,-1066,2022-06-08T00:44:11+00:00,2022-06-08T00:44:11+00:00,2022-06-26T02:50:27+00:00,2022-06-26T02:50:27+00:00,76,76,7,7,27177,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Chris Curtis,Rodolfo Vieira,-180,155,-120,-101,-120,-101,2022-06-08T00:42:14+00:00,2022-06-08T00:42:14+00:00,2022-06-26T02:16:29+00:00,2022-06-26T02:16:29+00:00,166,166,7,7,26833,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Carlos Ulberg,Tafon Nchuwki,-140,120,121,-144,121,-144,2022-06-08T00:44:11+00:00,2022-06-08T00:44:11+00:00,2022-06-26T01:38:29+00:00,2022-06-26T01:38:29+00:00,144,144,7,7,27249,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Shayilan Nuerdanbieke,T.J. Brown,210,-250,177,-217,177,-217,2022-06-08T00:42:14+00:00,2022-06-08T00:42:14+00:00,2022-06-26T01:08:28+00:00,2022-06-26T01:08:28+00:00,103,103,7,7,27378,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Raulian Paiva,Sergey Morozov,-110,-110,134,-160,134,-160,2022-06-08T00:42:14+00:00,2022-06-08T00:42:14+00:00,2022-06-26T00:36:29+00:00,2022-06-26T00:36:29+00:00,158,158,7,7,26845,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Cody Durden,J.P. Buys,-145,125,-104,-116,-104,-116,2022-06-08T00:42:14+00:00,2022-06-08T00:42:14+00:00,2022-06-26T00:10:29+00:00,2022-06-26T00:10:29+00:00,110,110,7,7,27042,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Brian Kelleher,Mario Bautista,120,-140,157,-189,157,-189,2022-06-08T00:44:11+00:00,2022-06-08T00:44:11+00:00,2022-06-25T23:48:29+00:00,2022-06-25T23:48:29+00:00,86,86,7,7,27430,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC on ESPN: Tsarukyan vs. Gamrot,2022-06-25,Jinh Yu Frey,Vanessa Demopoulos,-300,250,-232,189,-232,189,2022-06-08T00:42:14+00:00,2022-06-08T00:42:14+00:00,2022-06-25T23:18:29+00:00,2022-06-25T23:18:29+00:00,118,118,7,7,27444,https://www.bestfightodds.com/events/ufc-on-espn-tsarukyan-vs-gamrot-2574
UFC 322,2025-11-16,Islam Makhachev,Jack Della Maddalena,-385,275,-311,246,-311,246,2025-07-25T15:04:30+00:00,2025-07-25T15:04:30+00:00,2025-11-16T05:22:21+00:00,2025-11-16T05:22:21+00:00,128,128,6,6,39263,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Valentina Shevchenko,Zhang Weili,148,-195,-145,120,-145,120,2025-07-25T15:04:30+00:00,2025-07-25T15:04:30+00:00,2025-11-16T04:26:03+00:00,2025-11-16T04:26:03+00:00,1574,1574,6,6,39248,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Michael Morales,Sean Brady,-105,-115,120,-145,120,-145,2025-10-29T21:26:06+00:00,2025-10-29T21:26:06+00:00,2025-11-16T04:00:04+00:00,2025-11-16T04:00:04+00:00,88,88,6,6,40455,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Carlos Prates,Leon Edwards,-188,150,-165,136,-165,136,2025-09-02T13:22:33+00:00,2025-09-02T13:22:33+00:00,2025-11-16T03:36:22+00:00,2025-11-16T03:36:22+00:00,95,95,6,6,39634,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Beneil Dariush,Benoit Saint-Denis,215,-255,168,-206,168,-206,2025-10-29T21:26:06+00:00,2025-10-29T21:26:06+00:00,2025-11-16T03:16:03+00:00,2025-11-16T03:16:03+00:00,42,42,6,6,40457,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Bo Nickal,Rodolfo Vieira,-160,140,-250,201,-250,201,2025-10-29T21:26:06+00:00,2025-10-29T21:26:06+00:00,2025-11-16T01:38:36+00:00,2025-11-16T01:38:36+00:00,48,48,6,6,40456,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Gregory Rodrigues,Roman Kopylov,-129,109,-194,160,-194,160,2025-10-29T21:26:06+00:00,2025-10-29T21:26:06+00:00,2025-11-16T02:10:23+00:00,2025-11-16T02:10:23+00:00,71,71,6,6,40458,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Erin Blanchfield,Tracy Cortez,-225,190,-341,269,-341,269,2025-10-29T21:22:06+00:00,2025-10-29T21:22:06+00:00,2025-11-16T01:44:26+00:00,2025-11-16T01:44:26+00:00,109,109,6,6,40453,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Ethyn Ewing,Malcolm Wellmaker,575,-800,330,-443,330,-443,2025-11-14T00:00:09+00:00,2025-11-14T00:00:09+00:00,2025-11-16T01:12:23+00:00,2025-11-16T01:12:23+00:00,72,72,6,6,40691,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Gerald Meerschaert,Kyle Daukaus,220,-260,374,-501,374,-501,2025-10-29T21:34:06+00:00,2025-10-29T21:34:06+00:00,2025-11-16T00:50:05+00:00,2025-11-16T00:50:05+00:00,72,72,6,6,40459,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Chepe Mariscal,Pat Sabbatini,-200,170,100,-121,100,-121,2025-10-29T21:34:06+00:00,2025-10-29T21:34:06+00:00,2025-11-16T00:24:05+00:00,2025-11-16T00:24:05+00:00,77,77,6,6,40460,https://www.bestfightodds.com/events/ufc-322-3830
UFC 322,2025-11-16,Angela Hill,Fatima Kline,500,-700,394,-539,394,-539,2025-10-29T21:22:06+00:00,2025-10-29T21:22:06+00:00,2025-11-15T23:48:26+00:00,2025-11-15T23:48:26+00:00,46,46,6,6,40454,https://www.bestfightodds.com/events/ufc-322-3830
UFC 321 Odds,2025-10-25,Ciryl Gane,Tom Aspinall,295,-420,289,-353,289,-353,2025-07-25T15:04:13+00:00,2025-07-25T15:04:13+00:00,2025-10-26T03:26:03+00:00,2025-10-26T03:26:03+00:00,150,150,6,6,39233,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Mackenzie Dern,Virna Jandiroba,164,-215,-144,118,-144,118,2025-10-09T14:54:26+00:00,2025-10-09T14:54:26+00:00,2025-10-25T19:48:03+00:00,2025-10-25T19:48:03+00:00,212,212,6,6,40185,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Mario Bautista,Umar Nurmagomedov,300,-430,457,-629,457,-629,2025-10-09T14:54:26+00:00,2025-10-09T14:54:26+00:00,2025-10-25T17:04:04+00:00,2025-10-25T17:04:04+00:00,95,95,6,6,40184,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Alexander Volkov,Jailton Almeida,210,-250,156,-190,156,-190,2025-10-10T20:48:08+00:00,2025-10-10T20:48:08+00:00,2025-10-25T18:36:16+00:00,2025-10-25T18:36:16+00:00,119,119,6,6,40195,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Aleksandar Rakic,Azamat Murzakanov,115,-135,-120,100,-120,100,2025-10-12T01:22:02+00:00,2025-10-12T01:22:02+00:00,2025-10-25T18:06:12+00:00,2025-10-25T18:06:12+00:00,89,89,6,6,40196,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Nasrat Haqparast,Quillan Salkilld,130,-150,103,-124,103,-124,2025-10-16T22:20:07+00:00,2025-10-16T22:20:07+00:00,2025-10-25T17:36:24+00:00,2025-10-25T17:36:24+00:00,88,88,6,6,40290,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Ikram Aliskerov,Junyong Park,-350,285,-217,173,-217,173,2025-10-12T12:24:02+00:00,2025-10-12T12:24:02+00:00,2025-10-25T17:10:23+00:00,2025-10-25T17:10:23+00:00,55,55,6,6,40199,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Ludovit Klein,Mateusz Rebecki,130,-150,-146,122,-146,122,2025-10-12T12:22:03+00:00,2025-10-12T12:22:03+00:00,2025-10-25T16:30:22+00:00,2025-10-25T16:30:22+00:00,100,100,6,6,40197,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Louie Sutherland,Valter Walker,275,-350,304,-392,304,-392,2025-10-15T19:32:06+00:00,2025-10-15T19:32:06+00:00,2025-10-25T16:08:05+00:00,2025-10-25T16:08:05+00:00,39,39,6,6,40255,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Jose Delgado,Nathaniel Wood,-105,-115,-156,128,-156,128,2025-10-12T13:52:02+00:00,2025-10-12T13:52:02+00:00,2025-10-25T15:44:24+00:00,2025-10-25T15:44:24+00:00,74,74,6,6,40209,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Chris Barnett,Hamdy Abdelwahab,195,-230,348,-459,348,-459,2025-10-12T13:50:02+00:00,2025-10-12T13:50:02+00:00,2025-10-25T15:14:06+00:00,2025-10-25T15:14:06+00:00,70,70,6,6,40206,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Azat Maksum,Mitch Raposo,-250,210,-510,372,-510,372,2025-10-12T13:50:02+00:00,2025-10-12T13:50:02+00:00,2025-10-25T14:44:38+00:00,2025-10-25T14:44:38+00:00,79,79,6,6,40207,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 321 Odds,2025-10-25,Jaqueline Amorim,Mizuki Inoue,-400,330,-458,341,-458,341,2025-10-12T12:22:03+00:00,2025-10-12T12:22:03+00:00,2025-10-25T14:12:08+00:00,2025-10-25T14:12:08+00:00,37,37,6,6,40198,https://www.bestfightodds.com/events/ufc-321-odds-3780
UFC 320 Odds,2025-10-05,Alex Pereira,Magomed Ankalaev,150,-180,198,-242,198,-242,2025-04-17T00:01:10+00:00,2025-04-17T00:01:10+00:00,2025-10-05T04:38:10+00:00,2025-10-05T04:38:10+00:00,122,122,7,7,38470,https://www.bestfightodds.com/events/ufc-320-odds-3779
UFC 320 Odds,2025-10-05,Cory Sandhagen,Merab Dvalishvili,285,-385,319,-420,319,-420,2025-07-25T15:04:13+00:00,2025-07-25T15:04:13+00:00,2025-10-05T03:42:02+00:00,2025-10-05T03:42:02+00:00,117,117,6,6,39232,https://www.bestfightodds.com/events/ufc-320-odds-3779
UFC 320 Odds,2025-10-05,Jiri Prochazka,Khalil Rountree Jr.,-215,165,-194,159,-194,159,2025-07-25T15:04:13+00:00,2025-07-25T15:04:13+00:00,2025-10-05T03:04:25+00:00,2025-10-05T03:04:25+00:00,80,80,6,6,39231,https://www.bestfightodds.com/events/ufc-320-odds-3779
UFC 320 Odds,2025-10-05,Josh Emmett,Youssef Zalal,240,-350,347,-461,347,-461,2025-09-18T11:04:32+00:00,2025-09-18T11:04:32+00:00,2025-10-05T02:44:24+00:00,2025-10-05T02:44:24+00:00,58,58,6,6,39827,https://www.bestfightodds.com/events/ufc-320-odds-3779
UFC 320 Odds,2025-10-05,Abus Magomedov,Joe Pfyer,163,-225,183,-223,183,-223,2025-09-18T11:04:32+00:00,2025-09-18T11:04:32+00:00,2025-10-05T02:08:24+00:00,2025-10-05T02:08:24+00:00,61,61,6,6,39831,https://www.bestfightodds.com/events/ufc-320-odds-3779
UFC 320 Odds,2025-10-05,Ateba Gautier,Ozzy Diaz,-1000,650,-1000,650,-1000,650,2025-09-24T12:28:23+00:00,2025-09-24T12:28:23+00:00,2025-09-24T12:28:23+00:00,2025-09-24T12:28:23+00:00,1,1,1,1,39834,https://www.bestfightodds.com/events/ufc-320-odds-3779
UFC 320 Odds,2025-10-05,Ateba Gautier,Treston Vines,-1100,600,-1708,919,-1708,919,2025-10-02T18:42:19+00:00,2025-10-02T18:42:19+00:00,2025-10-05T01:34:04+00:00,2025-10-05T01:34:04+00:00,29,29,6,6,40106,https://www.bestfightodds.com/events/ufc-320-odds-3779
UFC 320 Odds,2025-10-05,Daniel Santos,Joosang Yoo,102,-130,-139,115,-139,115,2025-09-19T12:24:28+00:00,2025-09-19T12:24:28+00:00,2025-10-05T01:10:27+00:00,2025-10-05T01:10:27+00:00,109,109,6,6,39852,https://www.bestfightodds.com/events/ufc-320-odds-3779
UFC 320 Odds,2025-10-05,Jakub Wiklacz,Patchy Mix,163,-225,266,-339,266,-339,2025-09-18T11:04:32+00:00,2025-09-18T11:04:32+00:00,2025-10-05T00:36:22+00:00,2025-10-05T00:36:22+00:00,64,64,6,6,39830,https://www.bestfightodds.com/events/ufc-320-odds-3779
UFC 320 Odds,2025-10-05,Andre Muniz,Edmen Shahbazyan,175,-250,249,-315,249,-315,2025-09-18T11:04:32+00:00,2025-09-18T11:04:32+00:00,2025-10-05T00:16:25+00:00,2025-10-05T00:16:25+00:00,46,46,6,6,39832,https://www.bestfightodds.com/events/ufc-320-odds-3779
Road to UFC 4,2022-06-10,Shohei Nose,Wulijiburen,240,-300,122,-153,122,-153,2022-06-07T14:00:15+00:00,2022-06-07T14:00:15+00:00,2022-06-10T10:12:18+00:00,2022-06-10T10:12:18+00:00,20,20,1,1,27429,https://www.bestfightodds.com/events/road-to-ufc-4-2558
Road to UFC 4,2022-06-10,Asikerbai Jinensibieke,Kyung Pyo Kim,-115,-115,164,-211,164,-211,2022-06-07T14:00:15+00:00,2022-06-07T14:00:15+00:00,2022-06-10T10:00:17+00:00,2022-06-10T10:00:17+00:00,40,40,1,1,27428,https://www.bestfightodds.com/events/road-to-ufc-4-2558
